LogName,Date,Time,ComputerName,SourceName,TaskCategory,EventType,Keywords,OpCode,EventCode,Type,RecordNumber,Message,isMalicious
Security,2023-08-26,17:22:49,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185382,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:49,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185383,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:49,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185384,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:49,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185385,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185386,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185387,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185388,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185389,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185390,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185391,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185392,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185393,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185394,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185395,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185396,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185397,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185398,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185399,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185400,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185401,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185402,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185403,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185404,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:50,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185405,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185406,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185407,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185408,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185409,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185410,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185411,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185412,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185413,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185414,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185415,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185416,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185417,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185418,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185419,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185420,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185421,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185422,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185423,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185424,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:51,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185425,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185426,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185427,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185428,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185429,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185430,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185431,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185432,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185433,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185434,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185435,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185436,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185437,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185438,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185439,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185440,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185441,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185442,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185443,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185444,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:52,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185445,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185446,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185447,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185448,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185449,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185450,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185451,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185452,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185453,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185454,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185455,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185456,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185457,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185458,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185459,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185460,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185461,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185462,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185463,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185464,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:53,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185465,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185466,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185467,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185468,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185469,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185470,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185471,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185472,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185473,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185474,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185475,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185476,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185477,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185478,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185479,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185480,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185481,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185482,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185483,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185484,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185485,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Success,Info,5158,0,185486,The Windows Filtering Platform has permitted a bind to a local port.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Success,Info,5156,0,185487,The Windows Filtering Platform has permitted a connection.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185488,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185489,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185490,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185491,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185492,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185493,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185494,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185495,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185496,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185497,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185498,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185499,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185500,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185501,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185502,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185503,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185504,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185505,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185506,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185507,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Success,Info,5158,0,185508,The Windows Filtering Platform has permitted a bind to a local port.,Yes
Security,2023-08-26,17:22:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Connection,0,Audit Success,Info,5156,0,185509,The Windows Filtering Platform has permitted a connection.,Yes
Security,2023-08-26,17:22:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185510,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185511,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185512,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185513,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185514,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185515,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185516,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185517,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185518,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185519,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185520,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185521,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185522,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185523,The Windows Filtering Platform has blocked a packet.,Yes
Security,2023-08-26,17:22:56,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,185524,The Windows Filtering Platform has blocked a packet.,Yes
