LogName,Date,Time,ComputerName,SourceName,TaskCategory,EventType,Keywords,OpCode,EventCode,Type,RecordNumber,Message
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,612007,"A handle to an object was requested."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,612006,"A handle to an object was requested."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,612005,"The handle to an object was closed."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,612004,"The handle to an object was closed."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,612003,"A handle to an object was requested."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,612002,"A handle to an object was requested."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,612001,"The handle to an object was closed."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,612000,"The handle to an object was closed."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611999,"A handle to an object was requested."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611998,"A handle to an object was requested."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611997,"The handle to an object was closed."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,Other Object Access Events,0,Audit Success,Info,4658,0,611996,"The handle to an object was closed."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611995,"A handle to an object was requested."
Security,2023-10-20,20:46:56,CLIENT-PC,Microsoft Windows security auditing.,SAM,0,Audit Success,Info,4656,0,611994,"A handle to an object was requested."
Security,2023-10-20,20:46:55,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611993,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:46:54,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,611992,"The Windows Filtering Platform has blocked a packet."
Security,2023-10-20,20:47:22,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,612036,"A process has exited."
Security,2023-10-20,20:47:22,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,612035,"A new process has been created."
Security,2023-10-20,20:47:21,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,612034,"A process has exited."
Security,2023-10-20,20:47:21,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,612033,"A new process has been created."
Security,2023-10-20,20:47:20,CLIENT-PC,Microsoft Windows security auditing.,Process Termination,0,Audit Success,Info,4689,0,612032,"A process has exited."
Security,2023-10-20,20:47:20,CLIENT-PC,Microsoft Windows security auditing.,Process Creation,0,Audit Success,Info,4688,0,612031,"A new process has been created."
Security,2023-10-20,20:47:42,CLIENT-PC,Microsoft Windows security auditing.,Filtering Platform Packet Drop,0,Audit Failure,Info,5152,0,612037,"The Windows Filtering Platform has blocked a packet."
